YEAR,DOY,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,QV2M,WS2M
2011,115,0.5,22.91,10.06,15.77,7.93,1.7
2011,116,0.0,25.01,11.2,17.75,7.69,1.65
2011,117,0.12,27.94,10.99,19.44,7.81,1.76
2011,118,4.74,25.91,12.44,18.8,9.46,2.15
2011,119,44.48,18.3,11.46,14.91,8.97,4.06
2011,120,3.36,18.85,9.44,14.15,8.12,2.92
2011,121,28.19,23.79,10.59,14.76,8.18,3.21
2011,122,7.6,18.17,9.55,13.48,8.06,4.78
2011,123,1.51,21.26,9.69,15.03,8.54,3.34
2011,124,0.33,22.71,11.49,16.75,9.22,1.73
2011,125,0.93,26.83,11.55,18.44,9.34,1.63
2011,126,1.86,26.6,12.5,18.38,9.83,1.99
2011,127,3.97,23.91,12.48,17.28,9.09,2.48
2011,128,0.34,28.12,10.22,19.08,9.34,1.59
2011,129,0.02,32.86,14.83,23.42,10.99,1.75
2011,130,0.63,31.07,16.99,23.44,11.66,1.98
2011,131,1.89,30.67,18.23,23.9,11.72,2.55
2011,132,0.98,27.03,18.57,22.31,11.41,1.32
2011,133,0.0,32.03,16.9,23.65,9.95,1.89
2011,134,0.28,32.94,17.24,24.93,9.52,1.5
2011,135,1.23,29.51,19.09,24.41,11.84,1.85
2011,136,5.48,30.69,18.25,24.04,11.84,1.89
2011,137,1.97,30.31,18.42,24.66,12.88,1.52
2011,138,7.81,23.82,14.68,20.24,12.08,2.6
2011,139,2.67,23.75,13.8,18.12,9.83,1.64
2011,140,0.4,25.26,13.35,19.2,9.64,1.68
2011,141,0.0,27.4,12.66,20.14,8.12,2.99
2011,142,0.0,30.08,12.62,21.06,7.51,4.13
2011,143,0.16,32.33,15.08,23.81,9.09,2.25
2011,144,0.0,32.4,17.06,25.12,9.64,1.66
2011,145,0.38,32.49,19.07,24.76,11.84,1.41
2011,146,3.75,25.33,18.6,21.2,12.21,1.53
2011,147,4.3,33.77,18.7,24.34,12.02,2.18
2011,148,0.44,28.63,18.19,22.52,12.27,1.86
2011,149,7.23,28.95,16.87,22.01,12.02,2.05
2011,150,1.08,25.82,15.17,19.88,10.74,2.33
2011,151,0.04,25.94,14.69,19.82,10.25,1.7
2011,152,0.0,29.66,14.9,21.98,9.7,2.38
2011,153,0.08,30.92,15.55,23.31,10.07,1.74
2011,154,0.3,29.3,16.69,22.76,10.68,1.15
2011,155,2.54,27.76,15.53,21.95,10.68,1.93
2011,156,15.5,27.02,17.34,21.95,11.54,1.56
2011,157,4.8,24.0,15.87,19.33,10.8,3.38
2011,158,3.9,21.34,13.04,17.34,9.58,3.93
2011,159,0.5,23.95,12.73,17.37,8.79,2.2
2011,160,0.05,25.84,12.15,18.13,8.85,2.1
2011,161,0.0,26.05,13.55,18.89,9.28,1.66
2011,162,0.0,30.2,13.22,21.38,10.07,1.73
2011,163,0.0,32.97,16.01,24.19,11.23,1.71
2011,164,0.0,32.09,16.84,23.72,10.99,1.88
2011,165,0.0,32.8,15.57,23.61,9.7,1.67
2011,166,0.0,34.23,16.65,24.87,10.38,1.72
2011,167,0.0,35.11,18.01,25.96,10.62,1.9
2011,168,0.0,34.33,18.51,25.16,11.47,2.22
2011,169,0.0,32.42,17.08,24.22,10.56,1.64
2011,170,0.01,35.32,17.23,25.71,10.74,1.51
2011,171,0.02,36.87,21.25,28.17,11.05,1.79
2011,172,0.0,37.39,21.37,28.57,11.23,1.73
2011,173,0.62,35.88,20.68,27.39,11.41,1.69
2011,174,0.0,36.33,19.85,26.98,11.35,2.09
2011,175,0.0,39.08,19.41,29.37,12.39,1.34
2011,176,0.01,40.6,22.62,31.58,12.63,1.98
2011,177,0.01,36.28,23.05,29.94,11.54,2.05
2011,178,0.0,39.98,23.73,31.03,10.8,1.12
2011,179,0.0,40.07,21.58,29.94,12.08,1.55
2011,180,0.12,40.44,21.66,30.57,12.08,1.34
2011,181,0.04,38.13,22.33,30.68,12.45,1.24
2011,182,0.02,40.13,24.83,32.2,12.27,1.25
2011,183,0.0,40.76,22.97,31.67,11.6,2.25
2011,184,0.0,28.74,16.59,22.83,11.54,4.02
2011,185,0.0,30.67,15.9,22.01,9.09,1.78
2011,186,0.0,36.61,16.88,26.12,9.22,1.52
2011,187,0.0,36.81,19.8,26.93,10.74,1.88
2011,188,0.0,33.13,17.8,24.37,10.44,2.15
2011,189,0.12,31.08,16.62,23.08,10.5,1.03
2011,190,0.04,32.18,17.89,24.79,11.17,1.98
2011,191,0.01,32.94,19.33,24.81,11.6,2.62
2011,192,0.03,34.62,17.83,25.55,11.05,1.92
2011,193,0.1,31.08,18.95,24.45,12.02,2.27
2011,194,0.0,32.35,17.6,23.78,10.25,2.05
2011,195,0.0,34.09,16.26,24.67,8.91,1.61
2011,196,0.01,37.17,18.34,27.51,10.38,2.05
2011,197,0.02,36.94,20.23,27.56,11.23,2.01
2011,198,0.0,32.59,17.86,24.26,11.11,3.02
2011,199,0.01,29.62,16.03,22.1,10.13,2.82
2011,200,0.0,30.39,13.94,21.62,10.19,2.47
2011,201,0.0,37.3,16.62,25.49,10.74,2.51
2011,202,0.0,36.11,18.31,26.25,11.29,2.09
2011,203,0.0,31.98,18.84,24.37,12.15,2.92
2011,204,0.0,30.9,17.23,22.84,11.11,2.32
2011,205,0.0,30.58,16.01,22.06,9.83,1.95
2011,206,0.0,36.25,15.35,25.43,9.4,1.99
2011,207,0.0,38.98,19.17,29.09,8.91,2.02
2011,208,0.0,37.08,20.37,28.13,11.17,2.27
2011,209,0.0,37.48,21.26,28.49,11.29,1.77
2011,210,0.0,39.35,20.88,29.07,8.85,1.79
2011,211,0.0,36.37,19.58,27.25,9.09,2.22
2011,212,0.01,39.15,20.82,28.95,7.81,1.39
2011,213,0.01,32.9,18.52,27.19,9.52,4.93
2011,214,0.01,31.45,17.98,23.77,9.89,2.06
2011,215,0.0,36.3,17.38,25.73,10.13,2.23
2011,216,0.0,34.4,18.29,25.64,10.62,2.01
2011,217,0.0,35.8,19.94,26.8,10.44,2.0
2011,218,0.0,36.51,19.11,26.88,10.62,2.29
2011,219,0.0,40.39,19.89,29.18,11.11,2.09
2011,220,0.01,40.9,24.63,31.92,10.38,1.66
2011,221,0.0,41.78,24.55,32.58,10.07,1.77
2011,222,0.0,43.05,25.58,33.5,10.38,1.7
2011,223,0.03,40.93,25.66,32.07,10.93,2.68
2011,224,0.04,36.08,21.88,27.79,11.78,2.48
2011,225,0.0,38.14,19.71,28.12,10.8,1.84
2011,226,0.0,40.23,21.91,30.08,10.44,1.93
2011,227,0.0,40.23,21.98,30.22,10.56,1.55
2011,228,0.26,42.25,22.15,31.03,10.68,2.03
2011,229,0.32,35.83,21.01,27.8,11.9,1.99
2011,230,0.69,36.08,20.24,27.8,11.47,1.99
2011,231,0.04,43.37,23.9,33.68,8.06,2.5
2011,232,0.02,44.08,22.73,30.59,9.7,3.0
2011,233,0.03,33.49,20.33,25.73,11.23,2.73
2011,234,0.0,33.94,18.77,25.23,10.86,2.41
2011,235,0.01,33.66,19.51,25.45,11.54,2.87
2011,236,0.02,35.01,18.58,25.83,10.62,2.11
2011,237,0.0,35.54,19.52,26.45,9.52,2.4
2011,238,0.0,33.26,18.86,24.49,10.07,2.36
2011,239,0.02,37.86,18.52,27.4,9.28,1.08
2011,240,0.01,37.78,22.08,28.78,10.38,2.5
2011,241,1.69,34.44,21.4,26.83,10.99,2.45
2011,242,0.38,30.19,18.8,23.4,10.38,2.07
2011,243,0.0,32.36,17.45,23.4,9.64,2.51
2011,244,1.65,32.24,17.89,23.82,10.68,3.81
2011,245,2.02,27.58,17.59,21.66,10.38,3.62
2011,246,0.0,27.76,16.42,21.23,9.89,2.56
2011,247,0.0,30.5,15.1,21.96,9.09,1.95
2011,248,0.0,35.05,16.27,24.71,8.67,1.7
2011,249,0.0,39.28,19.03,28.82,6.71,1.62
2011,250,0.0,40.59,22.37,30.36,6.29,1.74
2011,251,0.0,40.73,22.52,30.39,5.74,1.52
2011,252,0.0,39.81,21.83,29.58,5.13,2.91
2011,253,0.0,34.44,18.62,25.64,7.87,2.75
2011,254,0.0,33.63,17.11,24.28,9.64,2.21
2011,255,0.0,37.98,18.06,26.35,9.34,2.51
2011,256,0.0,36.65,19.63,26.86,9.77,1.84
2011,257,0.0,35.58,19.04,26.09,11.47,1.92
2011,258,0.0,34.8,19.0,25.38,11.23,2.03
2011,259,0.0,33.9,18.37,24.95,10.93,1.91
2011,260,0.0,33.79,18.46,25.37,11.23,2.04
2011,261,0.0,30.26,18.58,23.33,11.47,3.09
2011,262,0.0,33.36,17.93,24.66,10.93,2.2
2011,263,0.0,35.83,19.84,26.3,10.19,2.34
2011,264,0.0,33.12,18.88,24.45,10.31,2.23
2011,265,0.0,31.41,18.3,23.62,10.07,2.2
2011,266,0.25,23.24,17.39,19.99,10.44,1.52
2011,267,0.11,29.3,15.23,21.4,9.34,1.87
2011,268,0.63,31.9,15.91,22.58,9.34,2.11
2011,269,0.24,30.87,16.58,22.93,10.07,1.95
2011,270,0.52,34.45,17.36,25.15,10.44,2.73
2011,271,0.0,35.54,18.9,26.43,9.46,1.54
2011,272,0.0,35.56,20.9,26.95,8.61,1.56
2011,273,0.01,34.32,19.22,26.15,9.03,1.22
2011,274,0.0,35.98,20.65,27.17,7.63,1.62
2011,275,0.0,36.45,19.18,27.22,7.32,1.55
2011,276,0.0,33.19,20.6,26.38,8.24,2.03
2011,277,0.09,33.37,21.19,26.19,8.18,1.46
2011,278,0.15,34.15,18.75,26.04,6.77,2.69
2011,279,0.0,33.48,18.19,25.0,5.55,3.3
2011,280,0.0,33.84,18.25,24.65,5.0,2.16
2011,281,0.0,32.44,17.78,24.14,6.71,1.8
2011,282,0.0,33.79,17.04,24.62,5.43,2.15
2011,283,0.0,34.94,17.77,25.39,4.33,2.05
2011,284,0.0,34.57,19.02,25.55,4.82,1.84
2011,285,0.0,34.72,17.53,25.11,5.19,1.86
2011,286,0.0,34.94,18.71,25.35,5.55,2.16
2011,287,0.0,32.47,18.59,24.03,6.23,1.64
2011,288,0.0,33.29,18.05,24.51,4.76,2.23
2011,289,0.0,33.33,16.6,24.27,4.46,2.09
2011,290,0.0,32.93,18.84,24.78,4.88,1.98
2011,291,0.08,31.86,18.51,24.19,5.92,1.69
2011,292,2.23,29.96,17.18,22.73,7.14,2.75
2011,293,0.0,28.81,16.18,21.18,7.14,1.31
2011,294,3.1,29.3,14.94,20.6,7.87,1.41
2011,295,0.58,26.94,16.26,20.89,8.61,1.42
2011,296,12.29,21.64,14.12,17.72,10.13,1.86
2011,297,24.16,22.03,13.63,17.26,9.03,5.79
2011,298,5.05,20.5,12.44,15.76,8.61,1.78
2011,299,0.0,25.52,11.72,17.18,8.06,2.5
2011,300,24.93,19.5,13.78,16.13,8.91,4.76
2011,301,2.57,18.76,12.53,15.13,8.61,2.32
2011,302,0.04,22.69,10.23,15.48,8.18,1.35
2011,303,0.01,26.0,11.48,18.01,8.42,2.42
2011,304,0.0,26.23,14.61,19.27,7.93,1.88
2011,305,0.02,26.08,12.65,18.55,8.79,1.48
2011,306,0.0,24.69,15.3,18.67,7.93,2.73
2011,307,16.94,21.01,15.4,17.26,9.77,5.05
2011,308,52.68,15.94,11.65,14.1,8.97,6.73
2011,309,39.25,15.07,11.24,12.48,7.93,5.02
2011,310,3.75,16.36,9.86,12.29,7.32,2.34
2011,311,0.0,18.37,8.37,12.48,6.47,1.23
2011,312,0.0,18.8,6.32,12.37,6.29,1.2
2011,313,0.0,24.33,9.23,15.55,6.59,1.44
2011,314,0.0,25.76,10.87,17.05,7.08,1.41
2011,315,0.0,26.78,12.29,18.51,7.87,1.48
2011,316,0.0,24.92,14.71,18.7,7.32,2.38
2011,317,0.0,25.58,13.51,17.84,6.84,1.8
2011,318,4.2,22.23,12.45,15.76,7.39,3.39
2011,319,2.13,17.88,9.59,13.47,7.93,1.94
2011,320,0.07,19.48,8.8,13.08,6.96,1.28
2011,321,0.25,21.52,10.74,15.4,6.77,0.9
2011,322,3.1,20.88,12.41,15.55,7.87,2.01
2011,323,14.08,16.44,11.92,13.56,8.48,2.59
2011,324,17.09,14.29,10.23,12.05,7.81,3.31
2011,325,24.76,16.34,9.23,12.52,8.42,3.84
2011,326,16.12,13.86,7.76,11.19,7.51,3.05
2011,327,0.69,17.87,6.39,11.6,6.29,2.07
2011,328,0.0,22.22,7.28,13.47,6.23,2.11
2011,329,0.05,18.85,8.12,12.35,6.41,2.83
2011,330,0.72,18.47,8.3,12.3,7.51,2.7
2011,331,0.62,17.65,8.33,12.11,7.57,1.79
2011,332,0.0,19.17,6.37,11.48,5.98,1.33
2011,333,0.0,19.29,6.86,12.01,5.19,1.24
2011,334,0.0,20.12,5.89,11.98,4.94,1.24
2011,335,0.0,20.93,7.42,12.99,5.25,1.63
2011,336,7.22,17.37,6.51,11.54,7.02,3.43
2011,337,1.82,14.05,5.08,9.66,5.86,2.03
2011,338,0.0,16.3,3.25,8.73,4.94,1.34
2011,339,0.0,16.2,5.76,10.04,6.23,1.2
2011,340,0.0,17.8,7.26,11.43,6.96,1.18
2011,341,0.0,20.2,7.48,12.51,5.92,1.04
2011,342,0.0,20.98,7.15,12.71,5.74,1.45
2011,343,0.0,15.57,8.67,11.62,6.47,1.34
2011,344,0.07,18.54,7.4,11.61,6.53,1.96
2011,345,0.84,16.57,6.66,10.94,7.45,2.08
2011,346,0.04,17.85,8.73,11.91,7.2,1.03
2011,347,0.0,18.92,8.0,11.64,6.35,1.14
2011,348,0.0,17.83,7.36,11.72,6.65,1.2
2011,349,0.11,18.45,7.91,11.98,7.45,1.22
2011,350,0.01,16.3,7.15,10.65,6.16,1.27
2011,351,8.01,15.73,7.16,10.77,7.2,1.98
2011,352,0.92,13.28,6.02,9.37,6.71,1.42
2011,353,0.7,15.73,6.33,10.29,6.65,1.14
2011,354,0.0,17.15,5.32,10.06,5.31,1.06
2011,355,0.0,17.84,6.42,10.95,5.19,1.05
2011,356,0.0,19.54,8.39,12.42,5.92,1.02
2011,357,0.0,18.58,7.98,12.13,6.71,1.01
2011,358,0.0,18.62,7.83,11.7,6.53,1.2
2011,359,0.0,20.19,5.86,11.06,4.82,1.38
2011,360,0.0,20.63,6.6,11.58,5.19,1.59
2011,361,0.0,18.45,5.65,10.94,5.68,1.29
2011,362,0.02,15.46,4.16,8.72,5.19,2.12
2011,363,0.0,14.87,4.43,8.56,4.76,1.22
2011,364,0.0,15.62,4.3,8.72,4.88,1.15
2011,365,0.0,16.42,5.23,9.38,4.76,1.12
2012,1,0.0,17.26,6.47,10.19,5.13,1.34
2012,2,0.0,16.87,6.63,10.65,6.77,1.08
2012,3,0.0,18.8,6.51,11.15,5.68,1.2
2012,4,0.0,21.21,8.24,12.65,5.07,1.22
2012,5,0.0,20.96,8.23,12.65,4.7,1.41
2012,6,0.0,19.4,5.62,11.25,5.25,1.36
2012,7,0.0,21.26,7.74,12.49,4.88,1.58
2012,8,0.0,20.06,7.09,12.12,4.7,1.63
2012,9,0.0,19.86,4.55,11.01,4.15,1.33
2012,10,0.0,20.66,6.58,12.06,4.09,1.5
2012,11,0.0,20.48,8.2,12.39,4.64,1.42
2012,12,0.03,20.58,8.92,12.77,5.31,1.21
2012,13,0.06,20.23,7.96,12.82,5.55,1.22
2012,14,0.53,17.54,6.59,10.68,6.35,1.6
2012,15,0.84,16.44,5.48,9.63,5.92,1.91
2012,16,18.25,11.83,6.15,9.05,6.71,5.33
2012,17,1.48,12.58,4.49,7.68,5.68,2.18
2012,18,0.18,15.3,3.78,8.29,5.49,2.82
2012,19,0.01,15.56,2.42,7.59,4.33,3.41
2012,20,0.0,16.65,0.98,7.62,3.6,2.06
2012,21,0.0,17.26,2.33,8.29,3.36,1.95
2012,22,0.0,18.26,1.98,8.65,3.78,1.57
2012,23,0.0,16.59,3.35,8.74,4.21,1.49
2012,24,0.0,16.65,5.73,9.93,4.52,0.99
2012,25,0.06,16.97,3.99,9.92,5.07,1.39
2012,26,1.53,15.78,6.12,10.28,5.86,1.08
2012,27,13.22,10.98,5.65,8.44,6.59,2.07
2012,28,0.29,15.27,3.08,8.17,4.88,1.39
2012,29,0.0,15.72,4.76,9.07,5.31,1.45
2012,30,0.0,16.76,3.16,8.69,4.64,1.62
2012,31,0.0,19.55,3.86,10.48,4.15,1.35
2012,32,0.0,20.09,4.8,11.03,4.82,2.05
2012,33,11.06,12.27,5.73,8.82,6.65,3.66
2012,34,0.63,10.89,0.72,5.43,3.6,2.02
2012,35,0.0,10.62,-0.81,3.62,2.62,1.33
2012,36,0.0,11.72,-1.52,4.09,2.81,1.55
2012,37,0.15,11.89,2.58,7.09,5.37,2.13
2012,38,0.12,16.2,3.85,9.37,6.35,2.19
2012,39,0.63,14.91,1.05,8.12,5.0,2.86
2012,40,0.0,13.22,-0.96,4.92,3.3,2.55
2012,41,0.0,13.46,0.11,5.82,3.91,1.85
2012,42,0.2,13.37,1.41,6.97,5.0,2.34
2012,43,0.25,13.66,2.69,7.61,4.82,1.53
2012,44,0.0,14.16,0.7,6.18,3.42,1.91
2012,45,0.0,13.81,1.16,6.23,3.36,1.65
2012,46,0.0,15.96,0.88,7.39,3.6,1.58
2012,47,0.0,17.81,2.68,9.08,3.97,2.05
2012,48,0.0,17.58,3.56,9.24,4.33,1.43
2012,49,0.01,19.23,4.61,10.84,4.58,1.55
2012,50,0.02,18.56,5.26,10.92,5.43,1.15
2012,51,0.0,17.65,4.58,9.92,5.25,1.62
2012,52,0.06,16.72,4.25,9.52,5.43,1.41
2012,53,0.0,17.29,3.46,9.54,5.0,1.87
2012,54,0.01,20.77,2.4,10.45,4.03,2.61
2012,55,0.06,19.55,4.99,11.73,4.76,1.62
2012,56,0.02,19.26,6.61,12.03,5.31,1.86
2012,57,0.0,19.43,6.17,11.48,4.39,1.53
2012,58,0.0,20.81,5.82,11.83,4.09,1.45
2012,59,0.05,21.07,6.66,13.05,4.88,1.71
2012,60,0.1,21.98,6.94,13.27,5.62,1.94
2012,61,0.11,18.73,7.0,11.57,6.35,1.83
2012,62,0.0,17.76,6.1,10.7,5.74,1.78
2012,63,0.0,19.82,5.09,11.5,5.43,1.49
2012,64,0.0,20.76,5.88,12.38,6.1,1.43
2012,65,0.0,21.44,7.76,13.08,6.65,1.48
2012,66,0.0,19.78,5.98,12.16,6.16,1.67
2012,67,0.0,19.03,5.56,11.42,4.94,1.92
2012,68,0.0,20.71,4.26,11.42,4.21,1.93
2012,69,0.0,20.12,7.09,12.38,4.52,2.82
2012,70,0.0,18.87,5.82,11.43,3.91,4.46
2012,71,0.0,21.18,3.46,11.65,4.15,2.41
2012,72,0.0,24.48,5.14,13.73,4.27,1.93
2012,73,0.0,26.56,7.91,16.51,4.64,1.63
2012,74,0.0,27.82,9.24,17.46,5.37,1.42
2012,75,0.0,25.44,9.32,15.76,6.29,1.72
2012,76,0.0,22.73,8.8,14.54,6.41,1.55
2012,77,0.0,23.86,8.91,14.79,5.74,1.38
2012,78,0.0,21.63,7.54,13.38,6.35,1.65
2012,79,0.0,21.63,7.4,13.14,5.62,1.36
2012,80,0.0,21.57,6.62,12.7,5.25,1.76
2012,81,0.0,20.73,4.02,11.65,4.15,1.56
2012,82,0.0,26.15,5.46,15.15,4.27,1.8
2012,83,0.1,31.11,13.14,20.17,7.57,2.24
2012,84,0.69,25.33,14.61,18.3,8.91,1.41
2012,85,0.84,27.05,13.5,18.88,8.3,2.07
2012,86,0.14,27.82,11.87,18.9,7.39,2.6
2012,87,0.0,29.3,12.73,19.89,7.63,2.32
2012,88,0.42,29.33,13.27,20.4,8.18,2.58
2012,89,1.44,20.21,12.82,16.53,9.03,1.27
2012,90,4.73,18.08,10.75,14.19,8.48,1.8
2012,91,0.84,21.07,9.74,14.62,7.39,2.63
2012,92,4.83,19.5,9.98,13.58,7.57,2.18
2012,93,4.18,18.54,9.49,12.92,7.26,2.5
2012,94,2.48,19.0,9.55,13.27,6.96,2.45
2012,95,13.92,14.84,8.68,11.19,7.32,2.35
2012,96,9.17,15.61,8.39,11.2,6.84,3.32
2012,97,2.14,16.59,6.4,11.12,5.98,3.02
2012,98,0.0,20.33,5.18,12.46,5.37,1.82
2012,99,0.0,26.13,6.76,16.18,5.68,1.34
2012,100,0.0,31.88,10.81,20.28,6.16,2.54
2012,101,0.68,18.88,10.0,14.81,7.69,3.43
2012,102,0.01,18.67,8.71,12.99,7.08,1.2
2012,103,19.43,16.37,9.9,12.19,7.51,3.77
2012,104,7.05,17.06,8.49,11.93,6.53,4.7
2012,105,7.48,16.96,8.35,12.08,6.77,4.85
2012,106,17.98,15.26,9.22,11.54,6.65,5.19
2012,107,0.09,18.58,5.03,11.24,5.0,3.05
2012,108,0.0,21.61,4.73,12.83,5.31,2.13
2012,109,0.03,21.55,6.91,13.88,6.9,2.99
2012,110,0.06,19.19,9.31,13.13,6.9,3.16
2012,111,0.05,22.65,8.48,14.55,7.57,1.63
2012,112,0.0,24.72,8.37,15.6,7.08,1.9
2012,113,0.0,23.8,8.76,15.44,7.39,2.09
2012,114,0.19,23.12,9.19,15.08,7.26,2.02
2012,115,0.03,21.92,9.13,14.44,7.2,1.42
2012,116,0.0,24.62,8.52,15.43,7.32,1.8
2012,117,0.01,24.73,10.1,16.28,7.75,1.73
2012,118,0.67,25.09,10.87,16.98,8.12,1.88
2012,119,12.54,17.44,9.11,12.87,7.02,4.1
2012,120,7.98,15.98,7.94,11.37,6.47,4.55
2012,121,1.21,17.68,6.77,11.28,5.98,3.36
2012,122,0.0,21.42,6.48,13.37,6.04,2.07
2012,123,0.0,23.32,7.58,14.94,6.41,1.55
2012,124,0.03,23.55,8.41,15.61,7.45,2.48
2012,125,0.15,22.32,10.87,15.66,8.12,2.52
2012,126,1.09,21.87,9.23,15.51,8.18,3.12
2012,127,0.13,20.35,11.16,15.12,7.63,1.73
2012,128,0.0,24.66,10.3,17.35,6.53,1.23
2012,129,0.01,25.97,12.06,19.69,8.36,1.0
2012,130,0.0,36.42,17.15,26.57,9.4,1.36
2012,131,0.0,37.2,19.01,27.52,8.61,2.51
2012,132,0.0,36.84,18.27,27.22,9.46,2.09
2012,133,0.0,36.55,17.77,27.1,9.95,1.98
2012,134,0.0,37.83,19.37,27.9,9.83,2.48
2012,135,0.0,35.21,20.65,27.26,9.52,2.14
2012,136,0.0,37.63,20.2,28.62,9.22,2.06
2012,137,0.01,37.58,20.31,28.65,8.54,2.27
2012,138,0.0,38.94,20.94,28.94,8.73,2.12
2012,139,0.0,30.0,14.81,22.09,9.34,3.61
2012,140,1.51,20.68,13.29,16.18,8.79,3.38
2012,141,5.95,19.6,11.58,14.84,7.14,5.05
2012,142,0.0,22.73,10.15,15.56,6.35,2.47
2012,143,0.0,29.95,8.38,19.19,5.8,1.95
2012,144,0.0,32.35,13.72,22.66,7.63,1.46
2012,145,0.0,34.34,17.3,24.8,8.0,1.8
2012,146,0.0,28.42,15.51,21.74,8.91,2.55
2012,147,0.0,28.01,14.19,19.74,8.61,2.65
2012,148,0.0,30.01,13.67,20.29,8.36,2.16
2012,149,0.0,28.18,15.3,21.4,8.73,1.67
2012,150,0.0,32.43,14.87,23.12,8.67,2.2
2012,151,0.33,34.05,16.38,24.6,10.19,1.76
2012,152,0.27,37.55,17.99,26.2,10.25,2.29
2012,153,0.18,31.4,18.04,23.53,10.99,2.23
2012,154,0.17,30.35,16.62,22.05,10.74,2.42
2012,155,0.01,31.31,16.31,22.47,9.83,1.95
2012,156,0.0,35.21,16.23,24.73,10.01,2.2
2012,157,0.01,34.76,17.21,25.14,10.07,2.09
2012,158,0.0,37.34,18.87,26.92,10.25,2.07
2012,159,0.01,30.63,17.13,22.87,10.8,3.02
2012,160,0.05,28.35,14.19,20.78,9.34,2.63
2012,161,0.0,30.31,12.12,20.45,7.57,2.04
2012,162,0.0,32.86,13.15,22.68,8.18,2.07
2012,163,0.0,31.87,16.18,22.81,10.25,2.59
2012,164,0.0,30.42,13.96,20.97,7.93,2.41
2012,165,0.0,33.9,14.06,23.0,7.57,2.57
2012,166,0.0,32.9,15.82,23.76,8.91,2.02
2012,167,0.0,33.9,17.13,24.51,9.22,2.49
2012,168,0.0,34.99,16.6,24.84,8.97,2.7
2012,169,0.0,35.04,17.06,25.15,9.03,2.47
2012,170,0.03,34.79,17.92,24.63,10.56,3.09
2012,171,0.0,31.34,16.75,22.93,9.58,2.82
2012,172,0.0,34.43,15.69,23.55,8.73,2.1
2012,173,0.0,33.71,15.9,23.96,8.91,2.35
2012,174,0.19,35.41,17.77,25.31,10.44,2.48
2012,175,2.02,37.44,18.07,26.98,10.13,1.48
2012,176,0.68,44.26,22.93,33.1,7.32,1.67
2012,177,0.05,42.81,25.23,33.83,9.09,1.84
2012,178,0.14,42.87,27.25,34.4,9.4,3.13
2012,179,0.0,39.47,26.45,32.47,10.07,2.13
2012,180,0.0,41.05,22.37,30.95,9.22,2.79
2012,181,0.0,35.3,19.33,25.79,10.13,2.7
2012,182,0.1,31.04,16.81,22.52,9.28,3.52
2012,183,0.02,30.83,15.01,22.21,7.63,2.26
2012,184,0.0,38.91,16.04,27.33,8.12,1.68
2012,185,0.01,40.98,23.76,31.22,8.79,2.05
2012,186,0.02,36.68,20.56,27.57,9.28,3.12
2012,187,0.0,33.87,17.27,24.51,9.16,2.62
2012,188,0.0,35.73,16.19,25.35,7.75,2.0
2012,189,0.0,36.44,18.73,26.69,8.67,2.32
2012,190,0.0,34.61,19.8,26.28,10.5,2.38
2012,191,0.0,33.99,18.68,25.52,9.83,2.45
2012,192,0.0,34.28,17.48,24.69,9.4,2.72
2012,193,0.0,34.8,17.12,24.95,8.79,2.45
2012,194,0.0,38.84,18.28,28.15,8.54,1.73
2012,195,0.0,41.81,24.21,32.78,9.16,2.56
2012,196,0.0,37.89,20.82,28.24,9.09,2.87
2012,197,0.0,40.1,18.71,28.89,7.39,1.66
2012,198,0.0,46.11,23.98,35.01,7.57,3.02
2012,199,0.0,44.83,26.62,35.63,8.0,2.86
2012,200,0.0,43.81,26.02,34.5,7.69,1.66
2012,201,0.0,42.01,22.47,31.48,7.87,2.11
2012,202,0.0,39.6,22.37,30.76,7.26,2.29
2012,203,0.0,41.69,23.01,31.21,5.8,2.27
2012,204,0.0,38.98,20.55,28.99,6.65,2.48
2012,205,0.0,36.64,18.08,26.95,8.0,2.53
2012,206,1.08,34.99,18.38,25.86,9.64,2.08
2012,207,0.01,31.96,17.98,24.19,10.38,2.7
2012,208,0.0,33.22,17.19,23.92,10.13,2.83
2012,209,0.0,31.5,16.94,23.19,9.83,2.63
2012,210,0.0,32.15,16.22,23.53,9.58,2.37
2012,211,0.0,36.48,17.09,26.08,9.46,2.04
2012,212,0.0,39.56,20.66,29.75,9.28,1.72
2012,213,0.0,41.56,24.36,31.7,8.85,2.34
2012,214,0.03,41.06,22.73,31.51,8.91,2.09
2012,215,0.01,40.23,26.37,32.71,7.75,2.27
2012,216,0.0,40.33,24.78,31.3,8.18,2.18
2012,217,0.0,38.62,21.55,29.25,7.75,2.75
2012,218,0.0,32.57,18.23,24.01,9.58,3.68
2012,219,0.0,33.2,17.38,24.16,8.97,2.54
2012,220,0.0,38.72,17.89,27.26,8.06,1.88
2012,221,0.0,37.91,23.08,28.98,8.79,1.95
2012,222,0.0,46.01,24.18,34.93,5.55,1.78
2012,223,0.0,46.1,27.37,36.24,5.13,2.29
2012,224,0.0,43.0,25.3,33.44,7.75,3.08
2012,225,0.0,39.0,21.9,29.69,8.48,2.82
2012,226,0.0,35.15,18.53,25.76,8.3,2.72
2012,227,0.0,35.03,17.74,25.39,8.73,2.27
2012,228,0.0,36.52,18.14,26.24,8.85,2.02
2012,229,0.07,40.69,19.57,28.88,9.34,2.06
